match_id,season,date,team1,team2,venue,city,toss_winner,toss_decision,winner,win_by_runs,win_by_wickets,player_of_match,match_number,result_type,result_margin
2020_60,2020,2020-11-10,DC,MI,Dubai Intl. Cricket Stadium,,DC,bat,MI,0,5,TA Boult,60,wickets,5
2021_01,2021,2021-04-09,MI,RCB,MA Chidambaram Stadium,Chennai,RCB,field,RCB,0,2,HV Patel,1,wickets,2
2021_02,2021,2021-04-10,CSK,DC,Wankhede Stadium,Mumbai,DC,field,DC,0,7,S Dhawan,2,wickets,7
2021_07,2021,2021-04-15,DC,RR,Wankhede Stadium,Mumbai,RR,field,RR,0,3,JD Unadkat,7,wickets,3
2021_08,2021,2021-04-16,PBKS,CSK,Wankhede Stadium,Mumbai,CSK,field,CSK,0,6,DL Chahar,8,wickets,6
2021_11,2021,2021-04-18,PBKS,DC,Wankhede Stadium,Mumbai,DC,field,DC,0,6,S Dhawan,11,wickets,6
2021_13,2021,2021-04-20,MI,DC,MA Chidambaram Stadium,Chennai,MI,bat,DC,0,6,A Mishra,13,wickets,6
2021_15,2021,2021-04-21,PBKS,SRH,MA Chidambaram Stadium,Chennai,PBKS,bat,SRH,0,9,JM Bairstow,15,wickets,9
2021_16,2021,2021-04-22,RR,RCB,Wankhede Stadium,Mumbai,RCB,field,RCB,0,10,D Padikkal,16,wickets,10
2021_17,2021,2021-04-23,MI,PBKS,MA Chidambaram Stadium,Chennai,PBKS,field,PBKS,0,9,KL Rahul,17,wickets,9
2021_18,2021,2021-04-24,KKR,RR,Wankhede Stadium,Mumbai,RR,field,RR,0,6,CH Morris,18,wickets,6
2021_21,2021,2021-04-26,PBKS,KKR,Narendra Modi Stadium,Ahmedabad,KKR,field,KKR,0,5,EJG Morgan,21,wickets,5
2021_23,2021,2021-04-28,SRH,CSK,Arun Jaitley Stadium,Delhi,SRH,bat,CSK,0,7,RD Gaikwad,23,wickets,7
2021_24,2021,2021-04-29,KKR,DC,Narendra Modi Stadium,Ahmedabad,DC,field,DC,0,7,PP Shaw,24,wickets,7
2021_25,2021,2021-04-29,RR,MI,Arun Jaitley Stadium,Delhi,MI,field,MI,0,7,Q de Kock,25,wickets,7
2021_27,2021,2021-05-01,CSK,MI,Arun Jaitley Stadium,Delhi,MI,field,MI,0,4,KA Pollard,27,wickets,4
2021_29,2021,2021-05-02,PBKS,DC,Narendra Modi Stadium,Ahmedabad,DC,field,DC,0,7,MA Agarwal,29,wickets,7
2021_31,2021,2021-09-20,RCB,KKR,Sheikh Zayed Stadium,Abu Dhabi,RCB,bat,KKR,0,9,CV Varun,31,wickets,9
2021_33,2021,2021-09-22,SRH,DC,Dubai Intl. Cricket Stadium,Dubai,SRH,bat,DC,0,8,A Nortje,33,wickets,8
2021_34,2021,2021-09-23,MI,KKR,Sheikh Zayed Stadium,Abu Dhabi,KKR,field,KKR,0,7,SP Narine,34,wickets,7
2021_35,2021,2021-09-24,RCB,CSK,Sharjah Cricket Stadium,Sharjah,CSK,field,CSK,0,6,DJ Bravo,35,wickets,6
2021_39,2021,2021-09-26,KKR,CSK,Sheikh Zayed Stadium,Abu Dhabi,KKR,bat,CSK,0,2,RA Jadeja,39,wickets,2
2021_40,2021,2021-09-27,RR,SRH,Dubai Intl. Cricket Stadium,Dubai,RR,bat,SRH,0,7,JJ Roy,40,wickets,7
2021_41,2021,2021-09-28,PBKS,MI,Sheikh Zayed Stadium,Abu Dhabi,MI,field,MI,0,6,KA Pollard,41,wickets,6
2021_42,2021,2021-09-28,DC,KKR,Sharjah Cricket Stadium,Sharjah,KKR,field,KKR,0,3,SP Narine,42,wickets,3
2021_43,2021,2021-09-29,RR,RCB,Dubai Intl. Cricket Stadium,Dubai,RCB,field,RCB,0,7,YS Chahal,43,wickets,7
2021_44,2021,2021-09-30,SRH,CSK,Sharjah Cricket Stadium,Sharjah,CSK,field,CSK,0,6,JR Hazlewood,44,wickets,6
2021_45,2021,2021-10-01,KKR,PBKS,Dubai Intl. Cricket Stadium,Dubai,PBKS,field,PBKS,0,5,KL Rahul,45,wickets,5
2021_46,2021,2021-10-02,MI,DC,Sharjah Cricket Stadium,Sharjah,DC,field,DC,0,4,AR Patel,46,wickets,4
2021_47,2021,2021-10-02,CSK,RR,Sheikh Zayed Stadium,Abu Dhabi,RR,field,RR,0,7,RD Gaikwad,47,wickets,7
2021_48,2021,2021-10-03,SRH,KKR,Dubai Intl. Cricket Stadium,Dubai,SRH,bat,KKR,0,6,Shubman Gill,48,wickets,6
2021_50,2021,2021-10-04,CSK,DC,Dubai Intl. Cricket Stadium,Dubai,DC,field,DC,0,3,AR Patel,50,wickets,3
2021_51,2021,2021-10-05,RR,MI,Sharjah Cricket Stadium,Sharjah,MI,field,MI,0,8,NM Coulter-Nile,51,wickets,8
2021_53,2021,2021-10-07,CSK,PBKS,Dubai Intl. Cricket Stadium,Dubai,PBKS,field,PBKS,0,6,KL Rahul,53,wickets,6
2021_56,2021,2021-10-08,DC,RCB,Dubai Intl. Cricket Stadium,Dubai,RCB,field,RCB,0,7,KS Bharat,56,wickets,7
2021_57,2021,2021-10-10,DC,CSK,Dubai Intl. Cricket Stadium,Dubai,CSK,field,CSK,0,4,RD Gaikwad,57,wickets,4
2021_58,2021,2021-10-11,RCB,KKR,Sharjah Cricket Stadium,Sharjah,RCB,bat,KKR,0,4,SP Narine,58,wickets,4
2021_59,2021,2021-10-13,DC,KKR,Sharjah Cricket Stadium,Sharjah,KKR,field,KKR,0,3,VR Iyer,59,wickets,3
2022_01,2022,2022-03-26,CSK,KKR,Wankhede Stadium,Mumbai,KKR,field,KKR,0,6,UT Yadav,1,wickets,6
2022_02,2022,2022-03-27,RCB,PBKS,Dr DY Patil Sports Academy,Mumbai,PBKS,field,PBKS,0,5,OF Smith,2,wickets,5
2022_03,2022,2022-03-27,MI,DC,Brabourne Stadium,Mumbai,DC,field,DC,0,4,Kuldeep Yadav,3,wickets,4
2022_04,2022,2022-03-28,LSG,GT,Wankhede Stadium,Mumbai,GT,field,GT,0,5,Mohammed Shami,4,wickets,5
2022_06,2022,2022-03-30,KKR,RCB,Dr DY Patil Sports Academy,Mumbai,RCB,field,RCB,0,3,PWH de Silva,6,wickets,3
2022_07,2022,2022-03-31,CSK,LSG,Brabourne Stadium,Mumbai,LSG,field,LSG,0,6,E Lewis,7,wickets,6
2022_08,2022,2022-04-01,PBKS,KKR,Wankhede Stadium,Mumbai,KKR,field,KKR,0,6,UT Yadav,8,wickets,6
2022_13,2022,2022-04-05,RR,RCB,Wankhede Stadium,Mumbai,RCB,field,RCB,0,4,KD Karthik,13,wickets,4
2022_14,2022,2022-04-06,MI,KKR,"MCA Stadium, Pune",Pune,KKR,field,KKR,0,5,PJ Cummins,14,wickets,5
2022_15,2022,2022-04-07,DC,LSG,Dr DY Patil Sports Academy,Mumbai,LSG,field,LSG,0,6,Q de Kock,15,wickets,6
2022_16,2022,2022-04-08,PBKS,GT,Brabourne Stadium,Mumbai,GT,field,GT,0,6,Shubman Gill,16,wickets,6
2022_18,2022,2022-04-09,MI,RCB,"MCA Stadium, Pune",Pune,RCB,field,RCB,0,7,Anuj Rawat,18,wickets,7
2022_17,2022,2022-04-09,CSK,SRH,Dr DY Patil Sports Academy,Mumbai,SRH,field,SRH,0,8,Abhishek Sharma,17,wickets,8
2022_21,2022,2022-04-11,GT,SRH,Dr DY Patil Sports Academy,Mumbai,SRH,field,SRH,0,8,KS Williamson,21,wickets,8
2022_25,2022,2022-04-15,KKR,SRH,Brabourne Stadium,Mumbai,SRH,field,SRH,0,7,RA Tripathi,25,wickets,7
2022_28,2022,2022-04-17,CSK,GT,"MCA Stadium, Pune",Pune,GT,field,GT,0,3,DA Miller,28,wickets,3
2022_29,2022,2022-04-17,PBKS,SRH,Dr DY Patil Sports Academy,Mumbai,SRH,field,SRH,0,7,Umran Malik,29,wickets,7
2022_32,2022,2022-04-20,PBKS,DC,Brabourne Stadium,Mumbai,DC,field,DC,0,9,Kuldeep Yadav,32,wickets,9
2022_33,2022,2022-04-21,MI,CSK,Dr DY Patil Sports Academy,Navi Mumbai,CSK,field,CSK,0,3,Mukesh Choudhary,33,wickets,3
2022_36,2022,2022-04-23,RCB,SRH,Brabourne Stadium,Mumbai,SRH,field,SRH,0,9,M Jansen,36,wickets,9
2022_40,2022,2022-04-27,SRH,GT,Wankhede Stadium,Mumbai,GT,field,GT,0,5,Umran Malik,40,wickets,5
2022_41,2022,2022-04-28,KKR,DC,Wankhede Stadium,Mumbai,DC,field,DC,0,4,Kuldeep Yadav,41,wickets,4
2022_43,2022,2022-04-30,RR,MI,Dr DY Patil Sports Academy,Navi Mumbai,MI,field,MI,0,5,SA Yadav,43,wickets,5
2022_44,2022,2022-04-30,RCB,GT,Brabourne Stadium,Mumbai,RCB,bat,GT,0,6,R Tewatia,44,wickets,6
2022_47,2022,2022-05-02,RR,KKR,Wankhede Stadium,Mumbai,KKR,field,KKR,0,7,RK Singh,47,wickets,7
2022_48,2022,2022-05-03,GT,PBKS,Dr DY Patil Sports Academy,Navi Mumbai,GT,bat,PBKS,0,8,K Rabada,48,wickets,8
2022_52,2022,2022-05-07,PBKS,RR,Wankhede Stadium,Mumbai,PBKS,bat,RR,0,6,YBK Jaiswal,52,wickets,6
2022_58,2022,2022-05-11,RR,DC,Dr DY Patil Sports Academy,Navi Mumbai,DC,field,DC,0,8,MR Marsh,58,wickets,8
2022_59,2022,2022-05-12,CSK,MI,Wankhede Stadium,Mumbai,MI,field,MI,0,5,DR Sams,59,wickets,5
2022_62,2022,2022-05-15,CSK,GT,Wankhede Stadium,Mumbai,CSK,bat,GT,0,7,WP Saha,62,wickets,7
2022_67,2022,2022-05-19,GT,RCB,Wankhede Stadium,Mumbai,GT,bat,RCB,0,8,V Kohli,67,wickets,8
2022_68,2022,2022-05-20,CSK,RR,Brabourne Stadium,Mumbai,CSK,bat,RR,0,5,R Ashwin,68,wickets,5
2022_69,2022,2022-05-21,DC,MI,Wankhede Stadium,Mumbai,MI,field,MI,0,5,JJ Bumrah,69,wickets,5
2022_70,2022,2022-05-22,SRH,PBKS,Wankhede Stadium,Mumbai,SRH,bat,PBKS,0,5,Harpreet Brar,70,wickets,5
2022_71,2022,2022-05-24,RR,GT,Eden Gardens,Kolkata,GT,field,GT,0,7,DA Miller,71,wickets,7
2022_73,2022,2022-05-27,RCB,RR,Narendra Modi Stadium,Ahmedabad,RR,field,RR,0,7,JC Buttler,73,wickets,7
2022_74,2022,2022-05-29,RR,GT,Narendra Modi Stadium,Ahmedabad,RR,bat,GT,0,7,HH Pandya,74,wickets,7
2023_01,2023,2023-03-31,CSK,GT,Narendra Modi Stadium,Ahmedabad,GT,field,GT,0,5,Rashid Khan,1,wickets,5
2023_05,2023,2023-04-02,MI,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,RCB,0,8,F du Plessis,5,wickets,8
2023_07,2023,2023-04-04,DC,GT,Arun Jaitley Stadium,Delhi,GT,field,GT,0,6,B Sai Sudharsan,7,wickets,6
2023_10,2023,2023-04-07,SRH,LSG,BRSABV Ekana Stadium,Lucknow,SRH,bat,LSG,0,5,KH Pandya,10,wickets,5
2023_11,2023,2023-04-08,MI,CSK,Wankhede Stadium,Mumbai,CSK,field,CSK,0,7,RA Jadeja,11,wickets,7
2023_13,2023,2023-04-09,GT,KKR,Narendra Modi Stadium,Ahmedabad,GT,bat,KKR,0,3,RK Singh,13,wickets,3
2023_14,2023,2023-04-09,PBKS,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,SRH,0,8,S Dhawan,14,wickets,8
2023_15,2023,2023-04-10,RCB,LSG,M. Chinnaswamy Stadium,Bengaluru,LSG,field,LSG,0,1,N Pooran,15,wickets,1
2023_16,2023,2023-04-11,DC,MI,Arun Jaitley Stadium,Delhi,MI,field,MI,0,6,RG Sharma,16,wickets,6
2023_18,2023,2023-04-13,PBKS,GT,PCA IS Bindra Stadium,Chandigarh,GT,field,GT,0,6,MM Sharma,18,wickets,6
2023_20,2023,2023-04-15,LSG,PBKS,BRSABV Ekana Stadium,Lucknow,PBKS,field,PBKS,0,2,Sikandar Raza,20,wickets,2
2023_22,2023,2023-04-16,GT,RR,Narendra Modi Stadium,Ahmedabad,RR,field,RR,0,3,SO Hetmyer,22,wickets,3
2023_23,2023,2023-04-16,KKR,MI,Wankhede Stadium,Mumbai,MI,field,MI,0,5,VR Iyer,23,wickets,5
2023_27,2023,2023-04-20,KKR,DC,Arun Jaitley Stadium,Delhi,DC,field,DC,0,4,I Sharma,27,wickets,4
2023_29,2023,2023-04-21,SRH,CSK,MA Chidambaram Stadium,Chennai,CSK,field,CSK,0,7,RA Jadeja,29,wickets,7
2023_40,2023,2023-04-29,KKR,GT,Eden Gardens,Kolkata,GT,field,GT,0,7,J Little,40,wickets,7
2023_41,2023,2023-04-30,RR,MI,Wankhede Stadium,Mumbai,RR,bat,MI,0,6,YBK Jaiswal,41,wickets,6
2023_42,2023,2023-04-30,CSK,PBKS,MA Chidambaram Stadium,Chennai,CSK,bat,PBKS,0,4,DP Conway,42,wickets,4
2023_46,2023,2023-05-03,PBKS,MI,PCA IS Bindra Stadium,Chandigarh,MI,field,MI,0,6,Ishan Kishan,46,wickets,6
2023_48,2023,2023-05-05,RR,GT,Sawai Mansingh Stadium,Jaipur,RR,bat,GT,0,9,Rashid Khan,48,wickets,9
2023_49,2023,2023-05-06,MI,CSK,MA Chidambaram Stadium,Chennai,CSK,field,CSK,0,6,M Pathirana,49,wickets,6
2023_50,2023,2023-05-06,RCB,DC,Arun Jaitley Stadium,Delhi,RCB,bat,DC,0,7,PD Salt,50,wickets,7
2023_51,2023,2023-05-07,RR,SRH,Sawai Mansingh Stadium,Jaipur,RR,bat,SRH,0,4,GD Phillips,51,wickets,4
2023_53,2023,2023-05-08,PBKS,KKR,Eden Gardens,Kolkata,PBKS,bat,KKR,0,5,AD Russell,53,wickets,5
2023_54,2023,2023-05-09,RCB,MI,Wankhede Stadium,Mumbai,MI,field,MI,0,6,SA Yadav,54,wickets,6
2023_56,2023,2023-05-11,KKR,RR,Eden Gardens,Kolkata,RR,field,RR,0,9,YBK Jaiswal,56,wickets,9
2023_59,2023,2023-05-13,SRH,LSG,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,bat,LSG,0,7,PN Mankad,59,wickets,7
2023_60,2023,2023-05-14,CSK,KKR,MA Chidambaram Stadium,Chennai,CSK,bat,KKR,0,6,RK Singh,60,wickets,6
2023_65,2023,2023-05-18,SRH,RCB,Rajiv Gandhi Intl. Stadium,Hyderabad,RCB,field,RCB,0,8,V Kohli,65,wickets,8
2023_66,2023,2023-05-19,PBKS,RR,HPCA Stadium,Dharamsala,RR,field,RR,0,4,D Padikkal,66,wickets,4
2023_69,2023,2023-05-21,SRH,MI,Wankhede Stadium,Mumbai,MI,field,MI,0,8,C Green,69,wickets,8
2023_70,2023,2023-05-21,RCB,GT,M. Chinnaswamy Stadium,Bengaluru,GT,field,GT,0,6,Shubman Gill,70,wickets,6
2023_74,2023,2023-05-29,GT,CSK,Narendra Modi Stadium,Ahmedabad,CSK,field,CSK,0,5,DP Conway,74,wickets,5
2024_01,2024,2024-03-22,RCB,CSK,MA Chidambaram Stadium,Chennai,RCB,bat,CSK,0,6,Mustafizur Rahman,1,wickets,6
2024_03,2024,2024-03-23,DC,PBKS,Maharaja Yadvindra Cricket Stadium,Mohali,PBKS,field,PBKS,0,4,SM Curran,3,wickets,4
2024_06,2024,2024-03-25,PBKS,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,RCB,0,4,V Kohli,6,wickets,4
2024_10,2024,2024-03-29,RCB,KKR,M. Chinnaswamy Stadium,Bengaluru,KKR,field,KKR,0,7,SP Narine,10,wickets,7
2024_13,2024,2024-03-31,SRH,GT,Narendra Modi Stadium,Ahmedabad,SRH,bat,GT,0,7,MM Sharma,13,wickets,7
2024_14,2024,2024-04-01,MI,RR,Wankhede Stadium,Mumbai,RR,field,RR,0,6,TA Boult,14,wickets,6
2024_17,2024,2024-04-04,GT,PBKS,Narendra Modi Stadium,Ahmedabad,PBKS,field,PBKS,0,3,Shashank Singh,17,wickets,3
2024_18,2024,2024-04-05,CSK,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,SRH,0,6,Abhishek Sharma,18,wickets,6
2024_19,2024,2024-04-06,RCB,RR,Sawai Mansingh Stadium,Jaipur,RR,field,RR,0,6,JC Buttler,19,wickets,6
2024_22,2024,2024-04-08,KKR,CSK,MA Chidambaram Stadium,Chennai,CSK,field,CSK,0,7,RA Jadeja,22,wickets,7
2024_24,2024,2024-04-10,RR,GT,Sawai Mansingh Stadium,Jaipur,GT,field,GT,0,3,Rashid Khan,24,wickets,3
2024_25,2024,2024-04-11,RCB,MI,Wankhede Stadium,Mumbai,MI,field,MI,0,7,JJ Bumrah,25,wickets,7
2024_26,2024,2024-04-12,LSG,DC,BRSABV Ekana Stadium,Lucknow,LSG,bat,DC,0,6,Kuldeep Yadav,26,wickets,6
2024_27,2024,2024-04-13,PBKS,RR,Maharaja Yadvindra Cricket Stadium,Mohali,RR,field,RR,0,3,SO Hetmyer,27,wickets,3
2024_29,2024,2024-04-14,LSG,KKR,Eden Gardens,Kolkata,KKR,field,KKR,0,8,PD Salt,29,wickets,8
2024_31,2024,2024-04-16,KKR,RR,Eden Gardens,Kolkata,RR,field,RR,0,2,JC Buttler,31,wickets,2
2024_32,2024,2024-04-17,GT,DC,Narendra Modi Stadium,Ahmedabad,DC,field,DC,0,6,RR Pant,32,wickets,6
2024_34,2024,2024-04-19,CSK,LSG,BRSABV Ekana Stadium,Lucknow,LSG,field,LSG,0,8,KL Rahul,34,wickets,8
2024_37,2024,2024-04-21,PBKS,GT,Maharaja Yadvindra Cricket Stadium,Mohali,PBKS,bat,GT,0,3,R Sai Kishore,37,wickets,3
2024_38,2024,2024-04-22,MI,RR,Sawai Mansingh Stadium,Jaipur,MI,bat,RR,0,9,Sandeep Sharma,38,wickets,9
2024_39,2024,2024-04-23,CSK,LSG,MA Chidambaram Stadium,Chennai,LSG,field,LSG,0,6,MP Stoinis,39,wickets,6
2024_42,2024,2024-04-26,KKR,PBKS,Eden Gardens,Kolkata,PBKS,field,PBKS,0,8,JM Bairstow,42,wickets,8
2024_43,2024,2024-04-27,LSG,RR,BRSABV Ekana Stadium,Lucknow,RR,field,RR,0,7,SV Samson,43,wickets,7
2024_45,2024,2024-04-28,GT,RCB,Narendra Modi Stadium,Ahmedabad,RCB,field,RCB,0,9,WG Jacks,45,wickets,9
2024_47,2024,2024-04-29,DC,KKR,Eden Gardens,Kolkata,DC,bat,KKR,0,7,CV Varun,47,wickets,7
2024_48,2024,2024-04-30,MI,LSG,BRSABV Ekana Stadium,Lucknow,LSG,field,LSG,0,4,MP Stoinis,48,wickets,4
2024_49,2024,2024-05-01,CSK,PBKS,MA Chidambaram Stadium,Chennai,PBKS,field,PBKS,0,7,Harpreet Brar,49,wickets,7
2024_52,2024,2024-05-04,GT,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,RCB,0,4,Mohammed Siraj,52,wickets,4
2024_55,2024,2024-05-06,SRH,MI,Wankhede Stadium,Mumbai,MI,field,MI,0,7,SA Yadav,55,wickets,7
2024_57,2024,2024-05-08,LSG,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,LSG,bat,SRH,0,10,TM Head,57,wickets,10
2024_62,2024,2024-05-12,RR,CSK,MA Chidambaram Stadium,Chennai,RR,bat,CSK,0,5,Simarjeet Singh,62,wickets,5
2024_64,2024,2024-05-15,RR,PBKS,Barsapara Stadium,Guwahati,RR,bat,PBKS,0,5,SM Curran,64,wickets,5
2024_67,2024,2024-05-19,PBKS,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,PBKS,bat,SRH,0,4,Abhishek Sharma,67,wickets,4
2024_68,2024,2024-05-21,SRH,KKR,Narendra Modi Stadium,Ahmedabad,SRH,bat,KKR,0,8,MA Starc,68,wickets,8
2024_69,2024,2024-05-22,RCB,RR,Narendra Modi Stadium,Ahmedabad,RR,field,RR,0,4,R Ashwin,69,wickets,4
2024_71,2024,2024-05-26,SRH,KKR,MA Chidambaram Stadium,Chennai,SRH,bat,KKR,0,8,MA Starc,71,wickets,8
